BillDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,Total
21/04/2017  ,CA787  ,3470,SS RAW BANANA PCS  ,1.00,15.00,15.00
21/04/2017  ,CA787  ,2149,SS SAMBAR CUCUMBER  ,0.59,55.00,32.45
21/04/2017  ,CA787  ,2111,SS TOMATO FRM  ,1.41,46.00,64.63
21/04/2017  ,CC788  ,2141,SS JACK FRUIT  ,0.66,73.00,48.18
21/04/2017  ,CC788  ,4000,VF MILK 1L  ,5.00,80.00,400.00
21/04/2017  ,CC789  ,4000,VF MILK 1L  ,1.00,80.00,80.00
21/04/2017  ,CA790  ,4000,VF MILK 1L  ,3.00,80.00,240.00
21/04/2017  ,CC791  ,2164,KANSAL ODOURLESS EGG 6PCS  ,1.00,85.00,85.00
21/04/2017  ,CC791  ,2129,SS BANANA YALAKKI  ,0.60,125.00,75.00
21/04/2017  ,CC791  ,2118,SS BEANS LONG  ,0.22,109.00,23.98
21/04/2017  ,CC791  ,2147,SS BEET ROOT  ,0.24,65.00,15.28
21/04/2017  ,CC791  ,2162,SS BRINJAL ROUND  ,0.20,73.00,14.60
21/04/2017  ,CC791  ,2092,SS CARROT  ,0.17,120.00,20.40
21/04/2017  ,CC791  ,2106,SS COCCINIA  ,0.29,55.00,15.68
21/04/2017  ,CC791  ,2095,SS CUCUMBER GREEN  ,0.19,52.00,9.88
21/04/2017  ,CC791  ,2115,SS DRUMSTICK  ,0.13,116.00,15.08
21/04/2017  ,CC791  ,2090,SS GINGER  ,0.13,120.00,15.00
21/04/2017  ,CC791  ,2293,SS GRAPES WHT  ,0.33,178.00,58.74
21/04/2017  ,CC791  ,2150,SS GUAVA  ,0.10,78.00,7.80
21/04/2017  ,CC791  ,2119,SS LEMON  ,0.05,145.00,6.53
21/04/2017  ,CC791  ,2133,SS MANGO RASPURI  ,0.47,174.00,81.78
21/04/2017  ,CC791  ,3464,SS MUSK MELON  ,0.71,48.00,34.08
21/04/2017  ,CC791  ,2122,SS ONION  ,0.78,48.00,37.44
21/04/2017  ,CC791  ,2131,SS PAPAYA  ,1.05,65.00,67.93
21/04/2017  ,CC791  ,3958,SS PINEAPPLE KG  ,0.50,85.00,42.08
21/04/2017  ,CC791  ,2167,SS POMOGRANATE  ,0.62,200.00,124.00
21/04/2017  ,CC791  ,2124,SS POTATO  ,0.17,62.00,10.54
21/04/2017  ,CC791  ,2089,SS RADISH WHITE KG  ,0.20,52.00,10.14
21/04/2017  ,CC791  ,2109,SS TOMATO NATI  ,0.90,48.00,43.20
21/04/2017  ,CC791  ,2194,SS VALOR  ,0.14,78.00,10.92
21/04/2017  ,CC791  ,2137,SS WATER MELON  ,2.34,41.00,95.94
21/04/2017  ,CC792  ,3662,SO FENUGREEK 100G  ,1.00,31.00,31.00
21/04/2017  ,CC792  ,2147,SS BEET ROOT  ,0.69,65.00,44.53
21/04/2017  ,CC792  ,2092,SS CARROT  ,0.41,120.00,49.20
21/04/2017  ,CC792  ,2095,SS CUCUMBER GREEN  ,1.90,48.00,90.96
21/04/2017  ,CC792  ,2122,SS ONION  ,0.88,48.00,42.24
21/04/2017  ,CC792  ,2089,SS RADISH WHITE KG  ,0.79,52.00,41.08
21/04/2017  ,CC792  ,3096,TG Rock Salt  ,1.00,65.00,65.00
21/04/2017  ,CC792  ,4000,VF MILK 1L  ,5.00,80.00,400.00
21/04/2017  ,CA793  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
21/04/2017  ,CA793  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
21/04/2017  ,CA793  ,3806,OP PANEER 200G  ,2.00,94.00,188.00
21/04/2017  ,CA793  ,3723,SO PASTA MACRONI  ,1.00,69.00,69.00
21/04/2017  ,CA793  ,2126,SS CABBAGE  ,0.47,80.00,37.20
21/04/2017  ,CA793  ,3108,TG Sugar 500g  ,1.00,65.00,65.00
21/04/2017  ,CC794  ,4098,SS TENDER COCONUT  ,1.00,30.00,24.00
21/04/2017  ,CC794  ,4000,VF MILK 1L  ,1.00,80.00,64.00
21/04/2017  ,CC795  ,1150,Arya Coconut Oil 500  ,1.00,195.00,195.00
21/04/2017  ,SP796  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
21/04/2017  ,SP796  ,2108,SS BRINJAL GREEN LONG  ,0.26,80.00,20.80
21/04/2017  ,CR797  ,3655,SO RED CHILLI POWDER 100G  ,1.00,52.00,52.00
21/04/2017  ,CR797  ,2114,SS CHILLI GREEN  ,0.25,85.00,21.25
21/04/2017  ,CR797  ,2293,SS GRAPES WHT  ,0.59,178.00,104.13
21/04/2017  ,CR797  ,2124,SS POTATO  ,1.00,52.00,52.00
21/04/2017  ,CR797  ,2124,SS POTATO  ,0.53,62.00,32.55
21/04/2017  ,CR797  ,2194,SS VALOR  ,0.54,78.00,41.73
21/04/2017  ,CR797  ,3079,TG Masoor Dal  ,1.00,97.00,97.00
21/04/2017  ,CR797  ,3102,TG SM Rice 1Kg  ,4.00,85.00,340.00
21/04/2017  ,CR797  ,3380,TO PINK SALT  ,1.00,125.00,100.00
21/04/2017  ,CC798  ,2084,SS CHOKATHA  ,1.00,28.00,28.00
21/04/2017  ,CC798  ,2095,SS CUCUMBER GREEN  ,0.55,44.00,24.20
21/04/2017  ,CC798  ,2115,SS DRUMSTICK  ,0.16,116.00,17.98
21/04/2017  ,CC798  ,2293,SS GRAPES WHT  ,0.52,178.00,91.67
21/04/2017  ,CC798  ,2133,SS MANGO RASPURI  ,1.02,174.00,177.48
21/04/2017  ,CC798  ,2122,SS ONION  ,0.43,48.00,20.40
21/04/2017  ,CC798  ,2124,SS POTATO  ,0.41,62.00,25.42
21/04/2017  ,CC798  ,2194,SS VALOR  ,0.38,65.00,24.70
21/04/2017  ,CC798  ,4000,VF MILK 1L  ,1.00,80.00,80.00
21/04/2017  ,SP799  ,1157,Arya Chilli Guntur  ,1.00,85.00,85.00
21/04/2017  ,SP799  ,2463,ARYA SESAME OIL 500ML  ,1.00,255.00,255.00
21/04/2017  ,SP799  ,3264,ARYA SF OIL 3LTR  ,1.00,888.00,888.00
21/04/2017  ,SP799  ,3883,G10 IDLI RAVA 1KG  ,1.00,100.00,100.00
21/04/2017  ,SP799  ,1344,OT Urad Dal WHITE  ,2.00,140.00,280.00
21/04/2017  ,SP799  ,2118,SS BEANS LONG  ,0.47,109.00,51.23
21/04/2017  ,SP799  ,2078,SS MINT  ,1.00,17.00,17.00
21/04/2017  ,SP799  ,3093,TG Chilli Pwdr  ,1.00,49.00,49.00
21/04/2017  ,SP799  ,3110,TG Tamarind  ,1.00,117.00,117.00
21/04/2017  ,SP799  ,3111,TG Tomato Pickle  ,1.00,99.00,99.00
21/04/2017  ,SP799  ,3112,TG Tur Dal 1Kg  ,2.00,199.00,398.00
21/04/2017  ,SP799  ,3114,TG Turmeric Pwdr  ,1.00,39.00,39.00
21/04/2017  ,SP799  ,3329,TO ATTA 5KG  ,1.00,280.00,280.00
21/04/2017  ,SP799  ,3320,TO SM RICE PD 5KG  ,1.00,450.00,450.00
21/04/2017  ,CA800  ,483,PPS Rava  ,1.00,85.00,85.00
21/04/2017  ,CA800  ,2579,RAD HENNA POWDER  ,2.00,90.00,180.00
21/04/2017  ,CA800  ,2580,RAD INDIGO LEAF POWDER  ,1.00,200.00,200.00
21/04/2017  ,CA800  ,2103,SS BEANS  ,0.30,120.00,36.00
21/04/2017  ,CA800  ,2121,SS GARLIC  ,0.04,254.00,8.89
21/04/2017  ,CA800  ,2078,SS MINT  ,1.00,17.00,17.00
21/04/2017  ,CA800  ,2122,SS ONION  ,1.03,48.00,49.20
21/04/2017  ,CA800  ,3470,SS RAW BANANA PCS  ,1.00,15.00,15.00
21/04/2017  ,CA800  ,2111,SS TOMATO FRM  ,1.30,46.00,59.80
21/04/2017  ,CA800  ,3075,TG Raisins  ,2.00,71.00,142.00
21/04/2017  ,CA801  ,3823,ARYA COW GHEE 200ML  ,1.00,230.00,230.00
21/04/2017  ,CA801  ,3768,PPS EV COCONUT OIL  ,1.00,280.00,280.00
21/04/2017  ,CA801  ,2122,SS ONION  ,0.82,48.00,39.36
21/04/2017  ,CA801  ,2124,SS POTATO  ,0.72,62.00,44.64
21/04/2017  ,CA801  ,2137,SS WATER MELON  ,2.14,35.00,74.90
21/04/2017  ,CA801  ,3068,TG Jaggery Pwdr  ,2.00,69.00,138.00
21/04/2017  ,CA801  ,3109,TG Sugar 1Kg  ,1.00,123.00,123.00
21/04/2017  ,CA802  ,2165,KANSAL BRUN EGG 6PCS  ,1.00,100.00,100.00
21/04/2017  ,CA802  ,2103,SS BEANS  ,0.18,82.00,14.35
21/04/2017  ,SP803  ,2126,SS CABBAGE  ,1.09,80.00,86.80
21/04/2017  ,SP803  ,2122,SS ONION  ,0.59,48.00,28.08
21/04/2017  ,SP803  ,2124,SS POTATO  ,0.70,62.00,43.40
21/04/2017  ,CC804  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
21/04/2017  ,CC804  ,2152,SS MOSAMBI  ,0.76,125.00,95.00
21/04/2017  ,CC804  ,3124,TG Atta 1kg  ,1.00,59.00,59.00
21/04/2017  ,CC805  ,3812,HHF EGGS P  ,1.00,130.00,130.00
21/04/2017  ,CC805  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
21/04/2017  ,CC805  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
21/04/2017  ,CC805  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
21/04/2017  ,CC805  ,2078,SS MINT  ,1.00,17.00,17.00
21/04/2017  ,CC805  ,2152,SS MOSAMBI  ,1.04,125.00,129.38
21/04/2017  ,CC805  ,3958,SS PINEAPPLE KG  ,0.59,85.00,50.15
21/04/2017  ,CC805  ,2167,SS POMOGRANATE  ,0.65,200.00,130.00
21/04/2017  ,CC805  ,3108,TG Sugar 500g  ,1.00,65.00,65.00
21/04/2017  ,CC806  ,684,24LM Orange Juice  ,2.00,149.00,298.00
21/04/2017  ,CC806  ,3812,HHF EGGS P  ,1.00,130.00,130.00
21/04/2017  ,CC806  ,2154,NRS APRICOT BAR 1  ,1.00,70.00,70.00
21/04/2017  ,CC806  ,3805,OP MILK 1LTR  ,2.00,80.00,160.00
21/04/2017  ,CC806  ,2983,SS BANANA FLOWER  ,1.00,25.00,25.00
21/04/2017  ,CC806  ,2112,SS BANANA STEM  ,1.00,25.00,25.00
21/04/2017  ,CC806  ,2129,SS BANANA YALAKKI  ,2.00,125.00,249.38
21/04/2017  ,CC806  ,2103,SS BEANS  ,0.75,82.00,61.50
21/04/2017  ,CC806  ,2103,SS BEANS  ,0.38,120.00,45.00
21/04/2017  ,CC806  ,2118,SS BEANS LONG  ,0.51,109.00,55.05
21/04/2017  ,CC806  ,2126,SS CABBAGE  ,0.54,80.00,42.80
21/04/2017  ,CC806  ,2116,SS CAPSICUM GREEN  ,0.20,85.00,16.58
21/04/2017  ,CC806  ,2092,SS CARROT  ,0.28,89.00,24.48
21/04/2017  ,CC806  ,2115,SS DRUMSTICK  ,0.11,116.00,12.18
21/04/2017  ,CC806  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
21/04/2017  ,CC806  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
21/04/2017  ,CC806  ,2078,SS MINT  ,1.00,17.00,17.00
21/04/2017  ,CC806  ,2104,SS PUMPKIN  ,0.91,49.00,44.59
21/04/2017  ,CC806  ,2614,SS RAW MANGO KG  ,0.60,85.00,51.00
21/04/2017  ,CC806  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,150.00
21/04/2017  ,CC806  ,2194,SS VALOR  ,0.32,65.00,20.80
21/04/2017  ,CC806  ,2137,SS WATER MELON  ,1.86,35.00,65.10
21/04/2017  ,CC806  ,4003,VF COCONUT OIL 1L  ,1.00,325.00,325.00
21/04/2017  ,CC807  ,3601,OW ZEAL QUINOA  ,1.00,199.00,199.00
21/04/2017  ,CR808  ,2692,24LM APPLE JUICE 200ML  ,2.00,35.00,70.00
21/04/2017  ,CR808  ,2691,24LM MANGO JUICE 200ML  ,2.00,25.00,50.00
21/04/2017  ,CR808  ,465,PPS Tur Dal  ,1.00,145.00,145.00
21/04/2017  ,CR808  ,2103,SS BEANS  ,0.62,120.00,74.40
21/04/2017  ,CR808  ,2096,SS BOTTLE GOURD  ,1.17,39.00,45.44
21/04/2017  ,CR808  ,2126,SS CABBAGE  ,1.19,80.00,95.20
21/04/2017  ,CR808  ,2116,SS CAPSICUM GREEN  ,0.41,85.00,34.85
21/04/2017  ,CR808  ,2114,SS CHILLI GREEN  ,0.22,85.00,18.70
21/04/2017  ,CR808  ,2106,SS COCCINIA  ,0.61,32.00,19.52
21/04/2017  ,CR808  ,4064,SS GRAPES THOMPSON SL  ,2.00,135.00,270.00
21/04/2017  ,CR808  ,2122,SS ONION  ,0.44,48.00,20.88
21/04/2017  ,CR808  ,2124,SS POTATO  ,2.60,62.00,161.20
21/04/2017  ,CR808  ,2089,SS RADISH WHITE KG  ,0.21,48.00,10.08
21/04/2017  ,CR808  ,2109,SS TOMATO NATI  ,1.11,48.00,53.04
21/04/2017  ,CR808  ,3059,TG Ginger Garlic Paste  ,1.00,69.00,69.00
21/04/2017  ,CR808  ,3060,TG Gongura Pickle  ,1.00,99.00,99.00
21/04/2017  ,CR808  ,3103,TG SM Rice 5Kg  ,2.00,419.00,838.00
21/04/2017  ,CC809  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
21/04/2017  ,CC809  ,3998,24LM PIZZA MAZAA BITES  ,3.00,20.00,60.00
21/04/2017  ,CC809  ,4008,NRS CHOCOLATE COCONUT COOKIES  ,1.00,220.00,220.00
21/04/2017  ,CC809  ,4010,NRS N & S CRACKERS  ,1.00,250.00,250.00
21/04/2017  ,CC809  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
21/04/2017  ,CC809  ,3925,OT IDLY RICE 1KG  ,1.00,99.00,99.00
21/04/2017  ,CC809  ,475,PPS Tea  ,1.00,198.00,198.00
21/04/2017  ,CC809  ,2103,SS BEANS  ,0.67,120.00,79.80
21/04/2017  ,CC809  ,2114,SS CHILLI GREEN  ,0.12,85.00,10.20
21/04/2017  ,CC809  ,2121,SS GARLIC  ,0.32,254.00,80.01
21/04/2017  ,CC809  ,2124,SS POTATO  ,0.52,62.00,32.24
21/04/2017  ,CC809  ,3073,TG Kabuli Channa 500g  ,2.00,110.00,220.00
21/04/2017  ,CC809  ,3360,TO TURMERIC  ,1.00,40.00,40.00
21/04/2017  ,CC809  ,4000,VF MILK 1L  ,1.00,80.00,80.00
21/04/2017  ,CC810  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
21/04/2017  ,CC810  ,630,24LM Corn Dhaliya  ,1.00,50.00,50.00
21/04/2017  ,CC810  ,1187,Arya MIXED DAL Chutney Pwdr 200  ,1.00,85.00,85.00
21/04/2017  ,CC810  ,3933,ARYA MIXED MILLET RAVA 500G  ,1.00,85.00,85.00
21/04/2017  ,CC810  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
21/04/2017  ,CC810  ,3788,OT BLK PEPPER PWDR PH  ,1.00,190.00,190.00
21/04/2017  ,CC810  ,3569,OT BROWN SUJI  ,1.00,49.00,49.00
21/04/2017  ,CC810  ,494,PPS Rice PD 5KG  ,1.00,395.00,395.00
21/04/2017  ,CC810  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
21/04/2017  ,CC810  ,2111,SS TOMATO FRM  ,0.58,46.00,26.68
21/04/2017  ,CC810  ,3834,TO FENUGREEK PWDR  ,1.00,35.00,35.00
21/04/2017  ,CA811  ,3270,ARYA PEANUT CHIKKI 100G  ,2.00,48.00,96.00
21/04/2017  ,CA812  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
21/04/2017  ,CA812  ,1152,Arya GN Oil 1ltr  ,1.00,320.00,320.00
21/04/2017  ,CA812  ,483,PPS Rava  ,1.00,85.00,85.00
21/04/2017  ,CA813  ,641,24LM Strawberry Jam  ,1.00,180.00,180.00
21/04/2017  ,CA813  ,2515,PPS ATTA 5KG  ,1.00,260.00,260.00
21/04/2017  ,CA813  ,3512,RE LEMON & TT SHAMPOO 30ML  ,1.00,60.00,60.00
21/04/2017  ,SP814  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
21/04/2017  ,SP814  ,2579,RAD HENNA POWDER  ,1.00,90.00,90.00
21/04/2017  ,SP814  ,3708,SO LEMON PICKLE  ,1.00,150.00,150.00
21/04/2017  ,SP814  ,2108,SS BRINJAL GREEN LONG  ,0.19,58.00,11.02
21/04/2017  ,SP814  ,2126,SS CABBAGE  ,0.49,80.00,39.20
21/04/2017  ,SP814  ,2114,SS CHILLI GREEN  ,0.11,85.00,8.93
21/04/2017  ,SP814  ,2115,SS DRUMSTICK  ,0.18,116.00,20.30
21/04/2017  ,SP814  ,2090,SS GINGER  ,0.03,73.00,2.19
21/04/2017  ,SP814  ,4064,SS GRAPES THOMPSON SL  ,2.00,135.00,270.00
21/04/2017  ,SP814  ,2152,SS MOSAMBI  ,0.40,125.00,49.38
21/04/2017  ,SP814  ,2167,SS POMOGRANATE  ,0.86,200.00,172.00
21/04/2017  ,SP814  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,150.00
21/04/2017  ,SP814  ,2149,SS SAMBAR CUCUMBER  ,0.98,55.00,53.90
22/04/2017  ,CC815  ,2165,KANSAL BRUN EGG 6PCS  ,1.00,100.00,100.00
22/04/2017  ,CC815  ,4002,OP CURD  ,1.00,100.00,100.00
22/04/2017  ,CC815  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
22/04/2017  ,CC815  ,3918,PPS COCONUT MILK  ,1.00,80.00,80.00
22/04/2017  ,CC815  ,3638,SO CASHEW  ,1.00,276.00,276.00
22/04/2017  ,CC815  ,2129,SS BANANA YALAKKI  ,0.60,125.00,75.00
22/04/2017  ,CC815  ,2092,SS CARROT  ,0.31,120.00,37.20
22/04/2017  ,CC815  ,2115,SS DRUMSTICK  ,0.05,116.00,5.80
22/04/2017  ,CC815  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
22/04/2017  ,CC815  ,2119,SS LEMON  ,0.08,120.00,9.60
22/04/2017  ,CC815  ,2656,SS MANGO ALPHONSO  ,0.92,290.00,266.80
22/04/2017  ,CC815  ,2152,SS MOSAMBI  ,0.84,125.00,105.00
22/04/2017  ,CC815  ,3464,SS MUSK MELON  ,0.65,48.00,31.20
22/04/2017  ,CC815  ,2131,SS PAPAYA  ,1.17,65.00,76.05
22/04/2017  ,CC815  ,3958,SS PINEAPPLE KG  ,0.40,85.00,34.00
22/04/2017  ,CC815  ,2124,SS POTATO  ,0.67,62.00,41.23
22/04/2017  ,CC815  ,2104,SS PUMPKIN  ,0.90,39.00,35.10
22/04/2017  ,CC815  ,3470,SS RAW BANANA PCS  ,2.00,15.00,30.00
22/04/2017  ,CC815  ,2123,SS SAMBAR ONION  ,0.11,90.00,9.45
22/04/2017  ,CC815  ,2109,SS TOMATO NATI  ,0.47,48.00,22.56
22/04/2017  ,CC815  ,2137,SS WATER MELON  ,2.20,35.00,76.83
22/04/2017  ,CC815  ,2476,VIT SUGAR BALANCE  ,1.00,275.00,275.00
22/04/2017  ,CA816  ,3736,SO COW GHEE 500ML  ,1.00,448.00,448.00
22/04/2017  ,CC817  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
22/04/2017  ,CC817  ,2519,PPS SF OIL 1L  ,1.00,340.00,340.00
22/04/2017  ,CC817  ,2103,SS BEANS  ,0.32,120.00,38.40
22/04/2017  ,CC817  ,2098,SS BITTER GOURD  ,0.16,83.00,12.87
22/04/2017  ,CC817  ,2096,SS BOTTLE GOURD  ,1.74,39.00,67.86
22/04/2017  ,CC817  ,2108,SS BRINJAL GREEN LONG  ,0.37,80.00,29.20
22/04/2017  ,CC817  ,2126,SS CABBAGE  ,0.77,80.00,61.60
22/04/2017  ,CC817  ,2116,SS CAPSICUM GREEN  ,0.34,85.00,28.48
22/04/2017  ,CC817  ,3468,SS COLOCASIA  ,0.35,116.00,40.60
22/04/2017  ,CC817  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
22/04/2017  ,CC817  ,2119,SS LEMON  ,0.07,145.00,9.43
22/04/2017  ,CC817  ,2124,SS POTATO  ,0.49,62.00,30.07
22/04/2017  ,CC817  ,2109,SS TOMATO NATI  ,1.13,48.00,54.24
22/04/2017  ,CC817  ,3112,TG Tur Dal 1Kg  ,1.00,199.00,199.00
22/04/2017  ,CC818  ,3270,ARYA PEANUT CHIKKI 100G  ,2.00,48.00,96.00
22/04/2017  ,CC818  ,4070,BI TOOTHBRUSH A E PINK  ,1.00,161.00,161.00
22/04/2017  ,CC818  ,2158,NRS ANJEER AMARANTH BAR 1  ,2.00,70.00,140.00
22/04/2017  ,CC818  ,2154,NRS APRICOT BAR 1  ,1.00,70.00,70.00
22/04/2017  ,CC818  ,4009,NRS WASABI POHA  ,1.00,130.00,130.00
22/04/2017  ,CC818  ,2129,SS BANANA YALAKKI  ,0.90,125.00,112.50
22/04/2017  ,CC818  ,2126,SS CABBAGE  ,0.99,80.00,78.80
22/04/2017  ,CC818  ,2598,SS CAPSICUM CLR  ,0.31,170.00,51.85
22/04/2017  ,CC818  ,2116,SS CAPSICUM GREEN  ,0.15,85.00,12.33
22/04/2017  ,CC818  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
22/04/2017  ,CC818  ,3471,SS MANGO ALPHONSO BOX  ,2.00,320.00,640.00
22/04/2017  ,CC818  ,2133,SS MANGO RASPURI  ,0.62,174.00,107.88
22/04/2017  ,CC818  ,2131,SS PAPAYA  ,2.16,65.00,140.08
22/04/2017  ,CC818  ,3958,SS PINEAPPLE KG  ,0.54,85.00,45.90
22/04/2017  ,CC818  ,2124,SS POTATO  ,0.67,62.00,41.54
22/04/2017  ,CC818  ,2132,SS SAPOTA  ,0.60,123.00,73.80
22/04/2017  ,CC818  ,2137,SS WATER MELON  ,1.95,35.00,68.25
22/04/2017  ,CC819  ,3805,OP MILK 1LTR  ,2.00,80.00,160.00
22/04/2017  ,CC820  ,2176,OT BROWN SUGAR 500G  ,1.00,70.00,56.00
22/04/2017  ,CC820  ,2129,SS BANANA YALAKKI  ,0.63,125.00,62.51
22/04/2017  ,CC820  ,2167,SS POMOGRANATE  ,0.62,200.00,98.40
22/04/2017  ,CC820  ,3104,TG SM Rice HP 1Kg  ,2.00,85.00,136.00
22/04/2017  ,CC821  ,3823,ARYA COW GHEE 200ML  ,1.00,230.00,230.00
22/04/2017  ,CC821  ,3856,G10 CHANA DAL 1KG  ,1.00,215.00,215.00
22/04/2017  ,CC821  ,3812,HHF EGGS P  ,4.00,130.00,520.00
22/04/2017  ,CC821  ,2108,SS BRINJAL GREEN LONG  ,0.61,80.00,48.80
22/04/2017  ,CC821  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
22/04/2017  ,CC821  ,4103,SS MANGO MALLIKA BOX  ,0.93,210.00,195.30
22/04/2017  ,CC821  ,2135,SS MANGO SINDHURA  ,0.90,109.00,98.10
22/04/2017  ,CC821  ,2167,SS POMOGRANATE  ,1.23,200.00,246.00
22/04/2017  ,CC821  ,2132,SS SAPOTA  ,0.57,123.00,70.11
22/04/2017  ,CC821  ,2137,SS WATER MELON  ,2.02,35.00,70.70
22/04/2017  ,CC821  ,3323,TO POHA RED  ,1.00,60.00,60.00
22/04/2017  ,CA822  ,3270,ARYA PEANUT CHIKKI 100G  ,1.00,48.00,48.00
22/04/2017  ,CA822  ,2524,PPS RAGI DOSA MIX 250G  ,1.00,58.00,58.00
22/04/2017  ,CA822  ,3726,SO GULKAND  ,1.00,184.00,184.00
22/04/2017  ,CA822  ,3725,SO MANGO CHUTNEY SWEET  ,1.00,196.00,196.00
22/04/2017  ,CA822  ,3060,TG Gongura Pickle  ,1.00,99.00,99.00
22/04/2017  ,CA822  ,3053,TG Honey Forest  ,1.00,165.00,165.00
22/04/2017  ,CA822  ,3078,TG Masala Papad  ,1.00,65.00,65.00
22/04/2017  ,CC823  ,3708,SO LEMON PICKLE  ,1.00,150.00,150.00
22/04/2017  ,CC824  ,4065,SS GRAPES PURPLE SL  ,1.00,135.00,135.00
22/04/2017  ,CC824  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
22/04/2017  ,CC824  ,4103,SS MANGO MALLIKA BOX  ,1.11,210.00,233.10
22/04/2017  ,CC824  ,2131,SS PAPAYA  ,1.20,51.00,61.20
22/04/2017  ,CC824  ,3958,SS PINEAPPLE KG  ,0.78,85.00,66.30
22/04/2017  ,CC824  ,2137,SS WATER MELON  ,1.85,35.00,64.75
22/04/2017  ,CC824  ,2997,WL CAR DEODORISER 1  ,2.00,350.00,700.00
22/04/2017  ,CC825  ,2974,DD KAMBHA 3 TIER S  ,1.00,1500.00,1500.00
22/04/2017  ,CC825  ,2965,DD NEEM 250G  ,1.00,75.00,75.00
22/04/2017  ,CC825  ,2996,DD REMIX  ,1.00,140.00,140.00
22/04/2017  ,CC825  ,3726,SO GULKAND  ,1.00,184.00,184.00
22/04/2017  ,CC826  ,2996,DD REMIX  ,1.00,140.00,140.00
22/04/2017  ,CC827  ,2129,SS BANANA YALAKKI  ,0.50,125.00,61.88
22/04/2017  ,CC827  ,4103,SS MANGO MALLIKA BOX  ,0.73,210.00,153.30
22/04/2017  ,CC827  ,2132,SS SAPOTA  ,0.13,123.00,15.99
22/04/2017  ,CA828  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
22/04/2017  ,CA828  ,3812,HHF EGGS P  ,1.00,130.00,130.00
22/04/2017  ,CA828  ,3141,LF CHARCOAL TEATREE SOAP  ,1.00,180.00,180.00
22/04/2017  ,CA828  ,1227,NRS Amaranth Cookies  ,1.00,170.00,170.00
22/04/2017  ,CA828  ,1255,NRS Honey Crunch Muesli  ,1.00,300.00,300.00
22/04/2017  ,CA828  ,490,PPS Castor Oil  ,1.00,120.00,120.00
22/04/2017  ,CA828  ,459,PPS Coffee Pwdr Bold  ,1.00,125.00,125.00
22/04/2017  ,CA828  ,2709,PUKKA CLEANSE TEA  ,1.00,375.00,375.00
22/04/2017  ,CA828  ,3840,TO PASTA MACRONI 500G  ,1.00,99.00,99.00
22/04/2017  ,CA828  ,2997,WL CAR DEODORISER 1  ,1.00,350.00,350.00
22/04/2017  ,CC829  ,2568,PPS ORG CHAKLI  ,6.00,70.00,336.00
22/04/2017  ,CC829  ,2570,PPS ORG NIPPAT  ,2.00,70.00,112.00
22/04/2017  ,CC830  ,2568,PPS ORG CHAKLI  ,2.00,70.00,112.00
22/04/2017  ,CC830  ,3665,SO HEENG 150G  ,1.00,299.00,239.20
22/04/2017  ,CC830  ,2475,VIT AMLA JUICE  ,2.00,195.00,312.00
22/04/2017  ,CC831  ,3994,24LM BIRYANI RTC  ,1.00,99.00,99.00
22/04/2017  ,CC831  ,2570,PPS ORG NIPPAT  ,1.00,70.00,70.00
22/04/2017  ,CC832  ,2748,Arya Virgin Coconut Oil 250ml  ,1.00,235.00,235.00
22/04/2017  ,CC832  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
22/04/2017  ,CC832  ,2570,PPS ORG NIPPAT  ,1.00,70.00,70.00
22/04/2017  ,CC832  ,3043,TG Channa Dal 500g  ,1.00,85.00,85.00
22/04/2017  ,CC832  ,3079,TG Masoor Dal  ,1.00,97.00,97.00
22/04/2017  ,CC832  ,3358,TO CORIANDER WHL  ,1.00,90.00,90.00
22/04/2017  ,CC833  ,3471,SS MANGO ALPHONSO BOX  ,0.68,320.00,216.00
22/04/2017  ,CC833  ,4103,SS MANGO MALLIKA BOX  ,0.80,210.00,168.00
