PC_NAME,PARTY_ABB,TOTAL_VOTES_POLLED,ST_NAME,MONTH,YEAR,WINNER,MARGIN
PATHANAMTHITTA,NOTA,3563.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,SDPI,3219.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,WPOI,1169.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,PDP,1024.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,SUCI,365.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,SP,252.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,SHS,96.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,KLJP,96.0,KERALA,5,2016,INC,0
PATHANAMTHITTA,CPIM,94.0,KERALA,5,2016,INC,0
PATALIPUTRA,RJD,312345.0,BIHAR,11,2015,RJD,81952
PATALIPUTRA,BJP,230393.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,HAMS,98852.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,JD(U),94094.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,INC,94088.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,IND,65761.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,CPI(ML)(L),58528.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,NOTA,17606.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BSP,17082.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SP,7800.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,lad,4545.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SASAPT,4240.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,CPI,3497.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,JAPL,3161.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,RJPty,3099.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SKLP,2829.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,HVD,2496.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,IEMC,2033.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,GaAP,1983.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BNDl,1697.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BMF,1518.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BKVP,1303.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SHS,1272.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,NJP,1263.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,PMP,1082.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,JKM,1043.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BBC,973.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,RSMD,950.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SaBP,937.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,SUCI,903.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,BJKD,592.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,RJPD,540.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,RPI,494.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,HMSP,446.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,pms,428.0,BIHAR,11,2015,RJD,0
PATALIPUTRA,RPP,404.0,BIHAR,11,2015,RJD,0
PASHCHIM CHAMPARAN,BJP,319582.0,BIHAR,11,2015,BJP,128274
PASHCHIM CHAMPARAN,RJD,191308.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,JD(U),113202.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,IND,105283.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,INC,66786.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,BLSP,55136.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,NOTA,23633.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,CPI,18713.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,BSP,12414.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,SP,9185.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,CPM,4294.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,SHS,3579.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,GJDS,3388.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,RaJPa,2489.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,CPI(ML)(L),2177.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,GaAP,1453.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,JMM,925.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,JKNPP,725.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,JAPL,651.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,BLRP,613.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,JDR,430.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,SKLP,312.0,BIHAR,11,2015,BJP,0
PASHCHIM CHAMPARAN,NJPI,215.0,BIHAR,11,2015,BJP,0
PALAKKAD,CPM,306090.0,KERALA,5,2016,CPM,16367
PALAKKAD,INC,289723.0,KERALA,5,2016,CPM,0
PALAKKAD,BJP,152462.0,KERALA,5,2016,CPM,0
PALAKKAD,CPI,124863.0,KERALA,5,2016,CPM,0
PALAKKAD,IUML,73163.0,KERALA,5,2016,CPM,0
PALAKKAD,BDJS,39006.0,KERALA,5,2016,CPM,0
PALAKKAD,NOTA,5980.0,KERALA,5,2016,CPM,0
PALAKKAD,IND,5888.0,KERALA,5,2016,CPM,0
PALAKKAD,SDPI,4672.0,KERALA,5,2016,CPM,0
PALAKKAD,ADMK,3154.0,KERALA,5,2016,CPM,0
PALAKKAD,BSP,3101.0,KERALA,5,2016,CPM,0
PALAKKAD,WPOI,1927.0,KERALA,5,2016,CPM,0
PALAKKAD,SHS,1137.0,KERALA,5,2016,CPM,0
PALAKKAD,CPIM,478.0,KERALA,5,2016,CPM,0
PALAKKAD,PDP,422.0,KERALA,5,2016,CPM,0
OUTER MANIPUR,BJP,284086.0,MANIPUR,3,2017,BJP,39802
OUTER MANIPUR,INC,244284.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,NPF,118850.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,NPEP,57197.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,IND,54482.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,NEINDP,18652.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,LJP,15420.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,NCP,8965.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,CPI,7777.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,RPI(A),4176.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,MNDF,3516.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,NOTA,3512.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,PDA,3044.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,AITC,796.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,MPEP,84.0,MANIPUR,3,2017,BJP,0
OUTER MANIPUR,PRJA,33.0,MANIPUR,3,2017,BJP,0
NORTH WEST DELHI,AAAP,841830.0,NCT OF DELHI,2,2015,AAAP,379396
NORTH WEST DELHI,BJP,462434.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,INC,149736.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,BSP,15348.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,IND,7870.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,NOTA,6596.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,SHS,1530.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,DNP,1499.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,DMKP,1406.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,RBHP,1180.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,SUCI,947.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,JD(U),538.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,SASAPT,517.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,NCP,503.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,HCP,442.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,bjdi,425.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,CPI(ML)(L),363.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,DJP,342.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,BMUP,309.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,PMPT,280.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,PHRC,258.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,AIFB,183.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,PBI,126.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,GaAP,117.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,SAAFP,102.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,ASSP,88.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,RPI(A),78.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,VSP,62.0,NCT OF DELHI,2,2015,AAAP,0
NORTH WEST DELHI,BPC,61.0,NCT OF DELHI,2,2015,AAAP,0
NORTH GOA,BJP,173638.0,GOA,3,2017,BJP,52749
NORTH GOA,INC,120889.0,GOA,3,2017,BJP,0
NORTH GOA,MAG,42577.0,GOA,3,2017,BJP,0
NORTH GOA,IND,24885.0,GOA,3,2017,BJP,0
NORTH GOA,AAAP,23828.0,GOA,3,2017,BJP,0
NORTH GOA,GFP,19924.0,GOA,3,2017,BJP,0
NORTH GOA,GSM,7003.0,GOA,3,2017,BJP,0
NORTH GOA,UGP,6855.0,GOA,3,2017,BJP,0
NORTH GOA,NOTA,5470.0,GOA,3,2017,BJP,0
NORTH GOA,NCP,3185.0,GOA,3,2017,BJP,0
NORTH GOA,SHS,428.0,GOA,3,2017,BJP,0
NORTH GOA,GoPrP,395.0,GOA,3,2017,BJP,0
NORTH GOA,BMUP,278.0,GOA,3,2017,BJP,0
NORTH GOA,CPI,256.0,GOA,3,2017,BJP,0
NORTH GOA,GSRP,222.0,GOA,3,2017,BJP,0
NORTH GOA,GVP,180.0,GOA,3,2017,BJP,0
NORTH GOA,SaJPCs,133.0,GOA,3,2017,BJP,0
NORTH EAST DELHI,AAAP,748470.0,NCT OF DELHI,2,2015,AAAP,284345
NORTH EAST DELHI,BJP,464125.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,INC,161312.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,BSP,47036.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,IND,5363.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,NOTA,4996.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,BaSaPa,1241.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,CPM,962.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,GaRPa,931.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,SUCI,930.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,SASAPT,828.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,JD(U),770.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,SHS,755.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,CPI,542.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,ABSPARTY,501.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,HCP,418.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,RBHP,279.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,GaAP,243.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,RBCP,227.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,BaJD,158.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,NAPt,151.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,ASSP,144.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,ABHM,130.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,HND,115.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,RAJP,110.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,REP,99.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,PpGP,96.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,PECP,96.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,JKNPP,87.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,RPI(A),85.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,SPP,62.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,bjdi,61.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,PSPARTY,52.0,NCT OF DELHI,2,2015,AAAP,0
NORTH EAST DELHI,AaSaP,51.0,NCT OF DELHI,2,2015,AAAP,0
NILGIRIS,ADMK,437695.0,TAMIL NADU,5,2016,ADMK,107552
NILGIRIS,DMK,330143.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,INC,67747.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,CPI,42981.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,BJP,37587.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,NOTA,16942.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,TMC(M),13324.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,IND,12855.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,CPM,9044.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,ntk,8191.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,KMDK,7329.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,DMDK,7100.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,PMK,6769.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,BSP,2498.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,SDPI,2209.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,IDMMK,1355.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,TMMK,797.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,GMI,770.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,SHS,671.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,CPI(ML)(L),622.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,JD(U),515.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,WPOI,242.0,TAMIL NADU,5,2016,ADMK,0
NILGIRIS,YSP,108.0,TAMIL NADU,5,2016,ADMK,0
NEW DELHI,AAAP,569416.0,NCT OF DELHI,2,2015,AAAP,211015
NEW DELHI,BJP,358401.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,INC,73792.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,BSP,5776.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,IND,5617.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,NOTA,4317.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,ABHM,555.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,NADP,335.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,ATBP,278.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,SSGP,276.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,SaPP,238.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,NCP,216.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,HCP,191.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,NavP,184.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,HND,133.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,SHS,124.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,RtrSP,59.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,BMUP,56.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,SASAPT,48.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,PMPT,43.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,RPI(A),38.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,GaAP,34.0,NCT OF DELHI,2,2015,AAAP,0
NEW DELHI,VSP,30.0,NCT OF DELHI,2,2015,AAAP,0
NAWADA,BJP,272956.0,BIHAR,11,2015,BJP,114172
NAWADA,RJD,158784.0,BIHAR,11,2015,BJP,0
NAWADA,JD(U),136639.0,BIHAR,11,2015,BJP,0
NAWADA,BLSP,102198.0,BIHAR,11,2015,BJP,0
NAWADA,INC,89422.0,BIHAR,11,2015,BJP,0
NAWADA,IND,79833.0,BIHAR,11,2015,BJP,0
NAWADA,NOTA,33876.0,BIHAR,11,2015,BJP,0
NAWADA,SP,15555.0,BIHAR,11,2015,BJP,0
NAWADA,BSP,10496.0,BIHAR,11,2015,BJP,0
NAWADA,CPI,7622.0,BIHAR,11,2015,BJP,0
NAWADA,NCP,5148.0,BIHAR,11,2015,BJP,0
NAWADA,CPM,4902.0,BIHAR,11,2015,BJP,0
NAWADA,CPI(ML)(L),3735.0,BIHAR,11,2015,BJP,0
NAWADA,MOSP,3525.0,BIHAR,11,2015,BJP,0
NAWADA,JAPL,3118.0,BIHAR,11,2015,BJP,0
NAWADA,SHS,1500.0,BIHAR,11,2015,BJP,0
NAWADA,RPI,1409.0,BIHAR,11,2015,BJP,0
NAWADA,GJDS,1212.0,BIHAR,11,2015,BJP,0
NAWADA,AJPR,804.0,BIHAR,11,2015,BJP,0
NAWADA,BYPD,641.0,BIHAR,11,2015,BJP,0
NAWADA,AHFBK,448.0,BIHAR,11,2015,BJP,0
NAWADA,DKP,346.0,BIHAR,11,2015,BJP,0
NAMAKKAL,ADMK,510221.0,TAMIL NADU,5,2016,ADMK,209814
NAMAKKAL,DMK,300407.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,INC,134370.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,PMK,55829.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,KMDK,33740.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,IND,25969.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,DMDK,18311.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,NOTA,16158.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,BJP,15132.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,ntk,12156.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,TMC(M),9974.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,VCK,4341.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,IJK,749.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,RPI(A),465.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,GMI,414.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,YSP,383.0,TAMIL NADU,5,2016,ADMK,0
NAMAKKAL,GPI,341.0,TAMIL NADU,5,2016,ADMK,0
NALANDA,JD(U),405894.0,BIHAR,11,2015,JD(U),159489
NALANDA,BJP,246405.0,BIHAR,11,2015,JD(U),0
NALANDA,LJP,152373.0,BIHAR,11,2015,JD(U),0
NALANDA,RJD,72347.0,BIHAR,11,2015,JD(U),0
NALANDA,IND,70019.0,BIHAR,11,2015,JD(U),0
NALANDA,NOTA,28929.0,BIHAR,11,2015,JD(U),0
NALANDA,JAPL,20952.0,BIHAR,11,2015,JD(U),0
NALANDA,CPI(ML)(L),12265.0,BIHAR,11,2015,JD(U),0
NALANDA,BSP,11696.0,BIHAR,11,2015,JD(U),0
NALANDA,CPI,8637.0,BIHAR,11,2015,JD(U),0
NALANDA,SP,6722.0,BIHAR,11,2015,JD(U),0
NALANDA,NCP,5138.0,BIHAR,11,2015,JD(U),0
NALANDA,CPM,4574.0,BIHAR,11,2015,JD(U),0
NALANDA,SHS,4371.0,BIHAR,11,2015,JD(U),0
NALANDA,ManJP,4277.0,BIHAR,11,2015,JD(U),0
NALANDA,JMM,3475.0,BIHAR,11,2015,JD(U),0
NALANDA,BIP,1894.0,BIHAR,11,2015,JD(U),0
NALANDA,AAMJP,1768.0,BIHAR,11,2015,JD(U),0
NALANDA,RaIP,1444.0,BIHAR,11,2015,JD(U),0
NALANDA,AHFBK,1300.0,BIHAR,11,2015,JD(U),0
NALANDA,BMF,1141.0,BIHAR,11,2015,JD(U),0
NALANDA,pms,970.0,BIHAR,11,2015,JD(U),0
NALANDA,RSadP,870.0,BIHAR,11,2015,JD(U),0
NALANDA,DSP,785.0,BIHAR,11,2015,JD(U),0
NALANDA,BBMP,621.0,BIHAR,11,2015,JD(U),0
NALANDA,SaBP,525.0,BIHAR,11,2015,JD(U),0
NALANDA,NJPI,524.0,BIHAR,11,2015,JD(U),0
NALANDA,BYPD,475.0,BIHAR,11,2015,JD(U),0
NALANDA,SASAPT,445.0,BIHAR,11,2015,JD(U),0
NALANDA,SKLP,413.0,BIHAR,11,2015,JD(U),0
NALANDA,SABJAN,395.0,BIHAR,11,2015,JD(U),0
NAINITAL - UDHAMSINGH NAGAR,BJP,589730.0,UTTARAKHAND,3,2017,BJP,159365
NAINITAL - UDHAMSINGH NAGAR,INC,430365.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,BSP,110926.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,IND,91130.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,SP,13596.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,NOTA,11249.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,UKKD,2696.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,SHS,1339.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,CPI(ML)(L),793.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,UPP,625.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,PECP,551.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,LSPS,460.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,RLD,408.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,BSRD,283.0,UTTARAKHAND,3,2017,BJP,0
NAINITAL - UDHAMSINGH NAGAR,UKDD,239.0,UTTARAKHAND,3,2017,BJP,0
NAGINA,BJP,386243.0,UTTAR PRADESH,3,2017,BJP,97275
NAGINA,SP,288968.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,BSP,230560.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,INC,53493.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,RLD,15017.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,IND,9087.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,AIMIM,6479.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,NOTA,6355.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,MD,5338.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,PECP,3352.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,BMF,955.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,GKP,877.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,AKSP,603.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,ANC,519.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,BLSP,493.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,SAMSAMPA,447.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,ADPT,393.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,UPRP,294.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,VIP,287.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,BBPP,184.0,UTTAR PRADESH,3,2017,BJP,0
NAGINA,NaAP,171.0,UTTAR PRADESH,3,2017,BJP,0
NAGAPPATTINAM,ADMK,390470.0,TAMIL NADU,5,2016,ADMK,134871
NAGAPPATTINAM,DMK,255599.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,INC,117480.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,CPI,57284.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,BJP,49424.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,MAMAK,44353.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,CPM,27826.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,PMK,14606.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,ntk,9627.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,NOTA,9378.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,IND,9242.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,DMDK,4594.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,BSP,2556.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,TMMK,1733.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,AIFB,390.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,SHS,330.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,IJK,316.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,tavk,179.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,MMKA,133.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,MKat,128.0,TAMIL NADU,5,2016,ADMK,0
NAGAPPATTINAM,AUK,92.0,TAMIL NADU,5,2016,ADMK,0
NAGAON,BJP,496553.0,ASSAM,5,2016,BJP,62743
NAGAON,INC,433810.0,ASSAM,5,2016,BJP,0
NAGAON,AIUDF,273312.0,ASSAM,5,2016,BJP,0
NAGAON,AGP,96192.0,ASSAM,5,2016,BJP,0
NAGAON,IND,73937.0,ASSAM,5,2016,BJP,0
NAGAON,NOTA,10658.0,ASSAM,5,2016,BJP,0
NAGAON,CPI,5213.0,ASSAM,5,2016,BJP,0
NAGAON,AITC,1625.0,ASSAM,5,2016,BJP,0
NAGAON,JnCP,1235.0,ASSAM,5,2016,BJP,0
NAGAON,RaJPa,754.0,ASSAM,5,2016,BJP,0
